,id,car_brand,car_series,model_year,car_price,cost_per_month,tax_rate,energy_combined,car_capacity,car_width,car_length,car_height,car_seats,car_weight,emissions_pm,emissions_nox,emissions_co2,emission_cluster_kmeans,pca_kmean_cluster
334,a9be60d6-6704-4317-b267-710aa1b9f6d3,BMW,M3 Competition M xDrive Touring,2023,10199000,7610.0,35.0,10.0,2993,1903,4801,1446,5,1865,,0.019,228,2,2
335,30d4052d-a414-4003-a8b1-43fae40161c9,BMW,X4 xDrive20d M Sport,2021,4069000,3353.28,25.0,5.6,1995,1918,4751,1621,5,1740,0.001,0.194,147,1,3
336,2f6d4eea-eb15-4b4a-90bc-ca065c3fa215,BMW,X3 xDrive20d M Sport,2021,3669000,3233.52,25.0,5.4,1995,1891,4708,1676,5,1750,0.0003,0.113,143,1,3
337,9594e2a8-e5c9-4f5b-9fc5-7a8fd88ab68f,BMW,430i Convertible M Sport,2021,4539000,4718.2,25.0,6.2,1998,1852,4768,1384,4,1715,,0.013,145,3,3
338,c4a03bb8-c15b-4b7f-9988-558270a4477b,BMW,430i Coupe M Sport,2020,4129000,5022.6,25.0,6.6,1998,1852,4768,1383,4,1545,,0.016,150,3,3
339,d213a10a-d843-4f55-a106-0b6b01e1254c,BMW,320d M Sport,2022,2669000,2634.72,25.0,4.4,1995,1827,4713,1440,5,1455,0.0009,0.079,115,1,0
340,1290767b-3ae6-4874-b575-3ad6736b62b3,BMW,M240i xDrive Coupe,2022,4279000,6011.9,30.0,7.9,2998,1838,4548,1404,4,1690,,0.016,184,3,1
341,206129dd-8e4a-409c-9f4f-5505e99eb595,Mercedes-Benz,E 200 Coupe AMG Dynamic,2020,5180000,6011.9,30.0,7.9,1991,1860,4844,1432,4,1750,,0.025,178,3,1
342,310a03e4-4f26-4918-a408-e0a23e14be8c,TOYOTA,"ALPHARD S""C Package""",2023,2565000,6164.1,30.0,8.1,2493,1850,4950,1935,7,2010,,0.006,194,0,1
343,bf0e1ebd-4c44-4177-a110-c2c0cb7f51c8,NISSAN,FAIRLADY Z PROTO,2023,3852000,7229.5,35.0,9.5,2997,1845,4380,1315,2,1609,,0.004,221,3,2
344,6d713de6-8e6d-417c-9794-23499265d3b3,TOYOTA,CROWN CROSSOVER RS ADVANCED,2023,2514500,4489.9,16.0,5.9,2393,1840,4930,1540,5,1750,,0.006,142,0,3
345,07453b84-1844-4a30-a64d-92b2a53ed74c,MAZDA,MAZDA 2 1.3 S,2023,680000,3272.3,12.0,4.3,1299,1695,4355,1470,5,1038,0.00135,0.012,100,1,0
346,fc7147d5-e2a4-42f8-9b6d-09b60f174287,MAZDA,MAZDA 2 1.3 S Sports,2023,680000,3272.3,12.0,4.3,1299,1695,4080,1515,5,1038,0.00135,0.012,100,1,0
347,eba62cc6-55ee-4e12-98ce-64de386c9706,MAZDA,MAZDA 2 1.3 C,2023,599000,3272.3,12.0,4.3,1299,1695,4355,1470,5,1038,0.00135,0.012,100,1,0
348,aec150db-27be-47a5-8fba-6e579cc71876,MAZDA,MAZDA 2 1.3 SP,2023,730000,3272.3,12.0,4.3,1299,1695,4355,1470,5,1038,0.00135,0.012,100,1,0
349,670e6208-906d-4544-87df-259749ed7217,MAZDA,MAZDA 2 1.3 C Sports,2023,599000,3272.3,12.0,4.3,1299,1695,4080,1495,5,1038,0.00135,0.012,100,1,0
350,8463bf40-1ad0-4b9d-8c40-c1757be0808b,MAZDA,MAZDA 2 XDL,2023,830000,2891.8,10.0,3.8,1499,1695,4355,1470,5,1142,0.00128,0.054,100,1,0
351,ac67b619-08bd-49fd-9525-e5b7b4754b0c,MAZDA,MAZDA 2 XD,2023,720000,2891.8,10.0,3.8,1499,1695,4355,1470,5,1142,0.00128,0.054,100,1,0
352,8456a603-80bf-4ee1-93d3-a1c24803f437,MAZDA,MAZDA 2 XDL Sports ,2023,830000,2891.8,10.0,3.8,1499,1695,4080,1515,5,1142,0.00128,0.054,100,1,0
353,7ca12cc9-9f74-46e7-b765-00b5264737a5,MAZDA,MAZDA 2 1.3 SP Sports,2023,730000,3272.3,12.0,4.3,1299,1695,4080,1515,5,1038,0.0,0.012,100,1,0
354,b9da29a1-5ac8-481f-b920-ee580388d98f,MAZDA,MAZDA 2 XD Sports ,2023,720000,2891.8,10.0,3.8,1499,1695,4080,1515,5,1142,0.00128,0.054,100,1,0
355,2eac7e62-fcb1-4849-9a1e-737ec8c9e28a,PORSCHE,911 Carrera 4,2023,12504000,7305.6,35.0,9.6,2981,1852,4519,1298,4,1555,,0.01,220,2,2
356,1bd32344-8146-4d28-9736-c321a94954f2,LAND ROVER,Range Rover 3.0D 5DR LWB SV 350PS Auto,2023,21999000,4311.36,30.0,7.2,2997,2209,5252,1870,5,2569,0.00089,0.039,190,2,1
357,93c34b20-d145-4a7a-8eca-d16ede1a321b,TOYOTA,GR YARIS,2023,2350000,6240.2,30.0,8.2,1618,1805,3995,1455,4,1320,0.00038,0.019,186,3,1
358,bf178ef0-e20a-44e0-adbe-5a843204b1dd,CHEVROLET,CORVETTE STINGRAY COUPE 2LT,2022,5136000,9360.3,40.0,12.3,6162,1933,4630,1234,2,1655,,0.005,284,2,2
359,9f426b05-b293-4ace-a8bb-1d5c136fe2d0,MERCEDES-BENZ,A 200 AMG Dynamic,2022,2320000,4566.0,20.0,6.0,1332,1796,4558,1429,5,1385,,0.024,137,1,3
360,d616b9f7-2cf3-41bd-95d4-6409f97a07da,HONDA,CIVIC TYPE R,2019,2600000,6620.7,30.0,8.7,1996,1890,4594,1401,4,1376,,0.023,197,3,1
361,ee770a24-d260-4d5f-9877-9af5bf85a301,PORSCHE,MACAN T,2022,4472600,6620.7,30.0,8.7,1984,1922,4726,1621,5,1355,9e-05,0.012,200,3,1
362,9af8939f-131c-478a-94cc-60f2c4442fda,HONDA,STEP WGN e-HEV SPADA PREMIUM LINE,2022,1551500,4642.1,16.0,6.1,1993,1750,4830,1845,7,1823,,0.006,142,0,3
363,53b10b97-f7b0-477f-8e41-10ce9f75007f,MINI,John Cooper Works Convertible,2021,3438000,4718.2,25.0,6.2,1998,1727,3872,1415,4,1375,,0.021,141,1,3
364,88b868e1-8fac-41b3-a96b-8d55200a6056,PORSHCE,Cayenne,2024,8842000,7990.5,35.0,10.5,2995,1983,4930,1698,5,2055,,0.014,240,2,2
365,e866937b-4a6d-4fe5-a8dd-c10640def439,PORSCHE,718 Boxster T,2022,6792000,6696.8,30.0,8.8,1988,1801,4379,1262,2,1380,,0.053,200,3,1
366,04ea7950-cd77-49e0-a6be-3d2310c800f0,NISSAN,TERRA 2.3 VL 4WD 7AT,2021,1519000,5783.6,20.0,7.6,2298,1865,4890,1865,7,2150,0.02567,0.341,200,0,1
367,4fbcfed3-7bbe-4346-840c-68af0486e17e,NISSAN,ALMERA 1.0T VL CVT,2023,699000,3272.3,12.0,4.3,999,1740,4495,1460,5,1079,,0.025,100,1,0
368,ebeb6d0c-88ab-4596-8b9c-56789b9bc4c4,NISSAN,ALMERA 1.0T EL CVT,2023,589000,3272.3,12.0,4.3,999,1740,4495,1460,5,1079,,0.025,100,1,0
369,660a5620-bb7d-4158-92b4-5f8247b6359a,NISSAN,ALMERA 1.0T E CVT,2023,549000,3272.3,12.0,4.3,999,1740,4495,1460,5,1073,,0.025,100,1,0
370,edc28e27-ab91-4800-9876-75ac2c3cc0ce,NISSAN,ALMERA 1.0T V CVT,2023,659000,3272.3,12.0,4.3,999,1740,4495,1460,5,1073,,0.025,100,1,0
371,da2493d0-7884-49e7-a3e7-4bcede6bc96e,SUZUKI,JIMNY 1.5L 4AT,2019,1760000,5174.8,30.0,6.8,1462,1645,3645,1725,4,1095,0.0,0.005,159,3,3
372,97cf007a-9357-4050-8b16-5af19f25c03d,JAGUAR,F-Type 2.0P RWD 2DR Conv SWB R-Dynamic 300PS Auto,2024,8999000,6544.6,30.0,8.6,1997,2042,4470,1308,2,1571,8e-05,0.01,194,3,1
373,59547c5c-e833-4bd4-8f32-163a1e1103c4,TOYOTA,GR SUPRA RZ 35th ANNIVERSARY,2023,3745000,6544.6,30.0,8.6,2997,1850,4370,1290,2,1489,,0.017,199,3,1
374,9fdff73d-d97d-455b-aba4-a9c2940b9a77,TOYOTA ,"ALPHARD HYBRID SR ""C Package""",2022,2707500,4337.7,16.0,5.7,2493,1850,4945,1950,7,2110,,0.017,135,0,3
375,0dd21a35-3674-4aad-85a0-396c3a7dea21,SUBARU,WRX 4D 2.4 EyeSight AWD CVT,2023,3275200,,30.0,,2387,1825,4670,1465,5,1581,,0.006,192,1,1
376,ad56ccfb-3c1a-4d5f-a9e2-9ba51314b63c,SUBARU,WRX Wagon 2.4 EyeSight AWD CVT,2023,3035200,6468.5,30.0,8.5,2387,1795,4755,1500,5,1614,,0.009,192,3,1
377,6005e2c1-63c0-44e0-b12e-a1f61346aa6c,SUBARU,OUTBACK 2.5i-T EyeSight AWD CVT,2023,2565200,5555.3,30.0,7.3,2498,1875,4870,1675,5,1682,,0.005,168,0,1
378,311cf04b-d2e4-4824-80ed-2225f0ddbf68,FORD,Everest 2.0L Turbo Trend 4x2 6AT,2022,1409000,5707.5,20.0,7.5,1996,1923,4914,1842,7,1780,0.032,0.298,198,0,1
379,2564b91f-8ac8-45f3-8ade-c6989a69066d,FORD,Everest 2.0L Turbo Sport 4x2 6AT,2022,1542000,5707.5,20.0,7.5,1996,1923,4914,1842,7,1780,0.032,0.298,198,0,1
380,896a9f2b-c420-4f90-b868-e2f9ba47fc86,FORD,Everest 2.0L Bi-Turbo Titanium+ 4x4 10AT,2022,1884000,5555.3,20.0,7.3,1996,1923,4914,1842,7,2010,0.025,0.317,193,0,1
381,38854215-2af4-4ef4-9104-c296e8f52d25,AUDI,A4 40 TFSI S line Icon Black,2023,2699000,4794.3,25.0,6.3,1984,1847,4762,1428,5,1431,0.00024,0.007,143,1,3
382,351a1f7a-9b9d-49c7-a27d-c604df7ea68c,SUZUKI,CELERIO GX 1.0L CVT,2018,454000,3652.8,14.0,4.8,998,1600,3600,1540,5,820,,0.008,113,1,0
383,1a0e7ce8-136f-4e0e-8763-b93fb20fd4fd,SUZUKI,CELERIO GL UP 1.0L CVT,2023,426000,3652.8,14.0,4.8,998,1600,3600,1540,5,820,,0.008,113,1,0
384,abbe0aba-cb7f-4cff-8902-cb697d8bda63,SUZUKI,SWIFT GL NEXT 1.2L CVT,2023,582000,3272.3,12.0,4.3,1197,1735,3840,1495,5,875,,0.011,100,1,0
385,fa377da2-21ec-4528-bf70-7b4ab23cda8d,TOYOTA,ALPHARD HYBRID SR C PACKAGE,2023,2850000,4337.7,16.0,5.7,2493,1850,4945,1950,7,2110,,0.017,135,0,3
386,ada5d331-d168-41cd-add8-67259bb0ae43,Land Rover,Defender 90 2.0 AWD 240PS SE (3 Door),2022,7599000,5508.96,35.0,9.2,1999,2105,4583,1974,5,2133,0.00134,0.1,243,0,2
387,3d59078c-d87d-4810-9969-802243b5b12f,Land Rover,Defender 110 2.0 AWD 240PS SE (5 Door),2022,7999000,5508.96,35.0,9.2,1999,2105,5018,1972,5,2133,0.00134,0.1,243,0,2
388,ba77b804-6692-49b2-8dee-1cfa4ca40495,Mercedes-Benz,Mercedes-AMG CLS 53 4MATIC+,2021,5880000,6772.9,35.0,8.9,2999,1896,5012,1422,5,1985,0.00041,0.032,203,0,1
389,beb1d805-4533-4ce1-ba87-a911e36e7436,NISSAN,KICKS e-POWER VL WRL,2023,920000,3196.2,4.0,4.2,1198,1760,4290,1610,5,1358,,0.007,100,1,0
390,a519d537-5085-43fa-b60f-78a6a96f90ac,NISSAN,KICKS e-POWER AUTECH WRL,2023,980000,3196.2,4.0,4.2,1198,1760,4330,1610,5,1361,,0.007,100,1,0
391,275aaca6-24b9-4959-912f-ec3b9ac79aa5,NISSAN,KICKS e-POWER AUTECH,2023,979900,3196.2,4.0,4.2,1198,1760,4330,1610,5,1361,,0.007,100,1,0
392,804a8277-f617-44b3-957e-5aae43d195b8,NISSAN,KICKS e-POWER V,2023,849900,3196.2,4.0,4.2,1198,1760,4290,1610,5,1355,,0.007,100,1,0
393,4228a01a-1cf9-42b7-b6ca-40bd709bb160,NISSAN,KICKS e-POWER E,2023,779900,3196.2,4.0,4.2,1198,1760,4290,1610,5,1350,,0.007,100,1,0
394,4d586a79-b3df-4e97-8605-035587e74e84,NISSAN,KICKS e-POWER VL,2023,919900,3196.2,4.0,4.2,1198,1760,4290,1610,5,1358,,0.007,100,1,0
395,0de99d71-ee49-4a8a-9c4e-0f0bc273b4de,TOYOTA ,Yaris Premium,2023,679000,3272.3,12.0,4.3,1197,1730,4160,1500,5,1045,,0.011,100,1,0
396,16071ddb-7706-4194-bd43-de698dbeee3a,Hyundai,Stargazer Trend,2023,769000,4718.2,25.0,6.2,1497,1780,4460,1695,7,1245,,0.065,143,1,3
397,3101e275-5afd-4fe2-99e3-b0dd004550ce,Hyundai,Stargazer Style,2023,829000,4718.2,25.0,6.2,1497,1780,4460,1695,7,1245,,0.068,143,1,3
398,4d8d6862-a202-446c-ba95-366ddec2ad86,Hyundai,Stargazer Smart 7,2023,869000,4718.2,25.0,6.2,1497,1780,4460,1695,7,1245,,0.068,143,1,3
399,9c08056c-04ef-49a7-8cd0-68042a5d82d0,Hyundai,Stargazer Smart 6,2023,889000,4718.2,25.0,6.2,1497,1780,4460,1695,6,1245,,0.068,143,1,3
400,de6b682a-bb00-45b1-9baa-cc57ae14fbdf,HONDA,CR-V E,2024,1419000,5327.0,25.0,7.0,1498,1866,4691,1681,5,1606,,0.003,166,3,3
401,d4a76304-f4a1-4154-9317-76724d629d0e,HONDA,CR-V ES 4WD,2024,1599000,5631.4,25.0,7.4,1498,1866,4691,1691,5,1683,,0.009,176,3,1
402,eac816ba-5753-411b-b850-e3785df29bbc,HONDA,CR-V EL 4WD,2024,1649000,5631.4,25.0,7.4,1498,1866,4691,1691,7,1749,,0.009,176,0,1
403,2d1e7557-4006-49e3-ac33-9c3da6743a49,HONDA,CR-V e:HEV ES,2024,1589000,3652.8,8.0,4.8,1993,1866,4691,1681,5,1743,,0.008,113,1,0
404,c74589f9-80c4-44d1-9e60-5a77f7928d3d,HONDA,CR-V e:HEV RS 4WD,2024,1729000,3957.2,8.0,5.2,1993,1866,4691,1691,5,1815,,0.006,124,1,3
405,fed7febd-4172-4f9c-b358-1f234c529984,TOYOTA ,Yaris Smart,2023,619000,3272.3,12.0,4.3,1197,1730,4160,1500,5,1045,,0.011,100,1,0
406,95308522-8ead-462c-b0a6-8552dca1fb91,TOYOTA ,YARIS Sport,2020,559000,3272.3,12.0,4.3,1197,1730,4145,1475,5,1045,,0.011,100,1,0
407,a6dddd5f-fb00-47a8-8050-33030658a0a2,TOYOTA ,Yaris Premium S,2023,694000,3272.3,12.0,4.3,1197,1730,4160,1500,5,1045,,0.011,100,1,0
408,f8601f8c-9d22-413e-b348-e83cdfcae75e,MINI,John Cooper Works Hatch,2021,3188000,4718.2,25.0,6.2,1998,1727,3872,1414,4,1275,,0.021,141,1,3
409,401279f8-94fb-4ad9-bc2e-09ea68cc1ef1,BMW,M340i xDrive,2022,4029000,5707.5,30.0,7.5,2998,1827,4714,1440,5,1670,,0.018,171,0,1
410,89ee2bbf-9f94-4a51-9a67-1234265cf037,BMW,320Li M Sport,2022,2669000,4566.0,25.0,6.0,1998,1827,4823,1441,5,1605,,0.018,137,1,3
411,b5493ab6-efa4-4d0b-bf36-a101564b508e,BMW,220i Gran Coupe M Sport,2020,2209000,4946.5,25.0,6.5,1998,1800,4526,1420,5,1430,,0.012,148,1,3
412,8d56e07d-c78a-49b0-affb-b1444d246609,BMW,330Li M Sport,2022,3009000,4870.4,25.0,6.4,1998,1827,4823,1441,5,1640,,0.017,148,0,3
413,125eae078ea54929be49b65cec6c2685,BMW,X4 M Competition,2021,8559000,8142.7,35.0,10.7,2993,1927,4754,1620,5,1970,,0.004,246,2,2
414,92404a7d-ee0e-408b-8164-dbfa050fb2c1,BMW,520d M Sport,2020,3559000,2994.0,25.0,5.0,1995,1868,4963,1479,5,1560,0.0006,0.133,132,1,3
415,508c81c2-6520-4c99-bc2f-76c83b529760,BMW,X7 xDrive40d M Sport,2023,6469000,4431.12,30.0,7.4,2993,2000,5181,1835,6,2490,0.0012,0.05,197,0,1
416,d208e536-67f0-4c3e-904e-73f6cf8905c1,BMW,X1 sDrive18i,2023,2159000,4870.4,25.0,6.4,1499,1845,4500,1642,5,1500,,0.02,145,1,3
417,7385622c-124a-415d-9f13-8ebad853b42c,Mercedes-Benz,S 350 d Exclusive,2021,7050000,4071.84,30.0,6.8,2925,2109,5289,1503,5,2040,0.00032,0.039,180,0,1
418,8816de4e-e6b6-405d-b22d-b121cba88b44,HONDA,WR-V RS,2023,869000,4566.0,25.0,6.0,1498,1780,4060,1608,5,1143,,0.005,143,1,3
419,5c8205f2-8635-463f-a94a-09002eadf3f0,HONDA,WR-V SV,2023,799000,4566.0,25.0,6.0,1498,1780,4060,1608,5,1112,,0.005,143,1,3
420,14280885-0591-44d7-b5c8-3aa9925a12a8,NISSAN,TERRA 2.3 VL 4WD 7AT Sport,2022,1555000,5783.6,20.0,7.6,2298,1865,4890,1865,7,2150,0.02567,0.341,200,0,1
421,30dd1fff-030a-43c9-b74d-777b67f9b347,Mitsubishi,Attrage SMART,2024,584000,3272.3,12.0,4.3,1193,1670,4305,1515,5,953,,0.004,100,1,0
422,4350672a-75be-4179-8d4a-fc02ede16000,Mitsubishi,Attrage ACTIVE,2024,529000,3272.3,12.0,4.3,1193,1670,4305,1515,5,941,,0.004,100,1,0
423,fb2d8c21-3112-4a37-8603-60bd36528af5,Mitsubishi,Mirage SMART,2024,579000,3272.3,12.0,4.3,1193,1665,3845,1505,5,904,,0.001,100,1,0
424,d690af41-86c7-4f37-98f7-bdd27c37aa03,Mitsubishi,Mirage ACTIVE,2024,509000,3272.3,12.0,4.3,1193,1665,3845,1505,5,885,,0.001,100,1,0
425,3fa930c5-d54b-4c36-95a1-07afc53b1ac9,Mitsubishi,Pajero Sport 2.4D GT-Premium,2023,1519000,5631.4,20.0,7.4,2442,1815,4825,1835,7,1990,0.089,0.486,195,0,1
426,e426b87a-be99-4f22-8c41-1b190a3bc814,Mitsubishi,Pajero Sport 2.4D GT-Plus,2023,1384000,5631.4,20.0,7.4,2442,1815,4825,1835,7,1990,0.089,0.486,195,0,1
427,7e58b199-9b14-4531-85a8-eb8df6f3d73a,Mitsubishi,Pajero Sport 2.4D GT,2023,1299000,5631.4,20.0,7.4,2442,1815,4825,1835,7,1990,0.089,0.486,195,0,1
428,d9f98cd7-bbec-40b9-9104-a46c310bfb7a,Mitsubishi,Pajero Sport 2.4D Elite Edition,2023,1569000,5631.4,20.0,7.4,2442,1815,4825,1835,7,1990,0.089,0.486,195,0,1
429,b8cec52b-edcb-48f5-a2fe-2ee23b76a8a1,Mitsubishi,Pajero Sport 2.4D Elite Edition 4WD,2023,1679000,5707.5,20.0,7.5,2442,1815,4825,1835,7,2090,0.074,0.554,199,0,1
430,16913d8e-8c2e-42e5-aaad-039944666ced,Mitsubishi,Xpander CROSS,2022,932000,4642.1,25.0,6.1,1499,1800,4500,1750,7,1290,,0.022,144,1,3
431,55cdb6fd-569c-4d6c-866f-8ecdd31a41ee,Mitsubishi,Xpander GT,2022,898000,4642.1,25.0,6.1,1499,1750,4595,1750,7,1285,,0.022,144,1,3
432,cd008175-9376-4e36-b833-9ab086880baa,Mitsubishi,Xpander GLS-LTD,2022,799000,4642.1,25.0,6.1,1499,1750,4595,1730,7,1270,,0.022,144,1,3
433,59068e28-488c-495d-aee0-1222fba02d0a,MAZDA,MX-5 : 2.0 RF 6MT,2018,2912000,5098.7,30.0,6.7,1998,1735,3915,1235,2,1113,0.0,0.0,158,3,3
434,a7f63647-e832-4429-bfaa-d60f23cf39b3,MAZDA,MX-5 : 2.0 RF,2018,2912000,5098.7,30.0,6.7,1998,1735,3915,1235,2,1140,0.0,0.0,160,3,3
435,74b0ed01-7d63-4baa-9853-add91f0de29a,Mercedes-Benz,AMG GLA 35 4MATIC,2020,3380000,6011.9,30.0,7.9,1991,1849,4436,1588,5,1657,,0.019,176,3,1
436,3ca040ed-a37b-4010-a28e-8b39fb4bebd3,MERCEDES-BENZ,Mercedes-AMG GLE 53 4MATIC+,2021,6220000,7077.3,35.0,9.3,2999,2015,4937,1782,5,2305,0.0,0.022,212,2,2
437,7eb0356e-e510-44c8-bba3-fc005d2fd768,Mercedes-Benz,GLS 350 d 4MATIC AMG Premium,2020,6880000,4610.76,35.0,7.7,2925,2030,5213,1823,7,2500,0.00032,0.035,202,0,1
438,399cfa8e-8644-4fa8-af78-e2cfd7dff604,Mercedes-Benz,Mercedes-Benz GLE 300 d 4MATIC AMG Dynamic,2018,5430000,4071.84,30.0,6.8,1950,1947,4924,1797,7,2165,0.001,0.038,179,0,1
439,364687b1-eb52-46df-990a-40819193cae7,AUDI,TT Roadster Final Icon Black,2023,3899000,6392.4,30.0,8.4,1984,1832,4191,1355,2,1374,0.00022,0.025,189,3,1
440,fb219fe8-6973-4190-9621-b500e3c3196d,AUDI,TT Coupe Final Icon Black,2023,3599000,6392.4,30.0,8.4,1984,1832,4191,1353,4,1374,0.00022,0.025,189,3,1
441,73dfb128-4d2b-4db9-90db-fac75c1d473e,SUBARU,BRZ 2.4 RWD EyeSight 6AT,2022,2433800,6696.8,35.0,8.8,2387,1775,4265,1310,4,1310,,0.016,201,3,1
442,23173ac3-85ef-49e7-8fe1-432865249f92,SUBARU,BRZ 2.4 RWD 6MT,2022,2283800,7229.5,35.0,9.5,2387,1775,4265,1310,4,1289,,0.01,217,3,2
443,379a368f-ea2d-4b66-824d-465b8828745f,Audi,A8 L 55 TFSI quattro Premium,2022,6999000,6544.6,30.0,8.6,2995,1945,5320,1488,5,1881,,0.034,197,0,1
444,73b0575aefde45579a9b84d7b00f0fa8,AUDI,A5 Coupe 40 TFSI S line,2023,2799000,4870.4,25.0,6.4,1984,1846,4697,1371,4,1431,0.00024,0.004,145,3,3
445,d35df8ba39a741b28f5fc230960d17a3,AUDI,A4 Avant 45 TFSI quattro S line Black Edition,2022,3499000,5555.3,30.0,7.3,1984,1847,4762,1435,5,1431,0.00014,0.029,167,3,1
446,f9e017b9-93b3-4566-85f9-924993d124cd,Mercedes-Benz,C 220 d Avantgarde,2022,2730000,2754.48,25.0,4.6,1993,1820,4751,1437,5,1730,0.00015,0.013,122,1,0
447,e73fbd49-8b25-41b5-98aa-f2c92c0416d1,Mercedes-Benz,CLS 220 d AMG Premium,2021,4640000,3173.64,25.0,5.3,1950,1890,4996,1424,5,1800,0.00133,0.045,139,1,3
448,e87af603-5f26-44a0-b5d3-50b2c496c2d1,Mercedes-Benz,GLC 300 e 4MATIC Coupe AMG Dynamic,2019,4200000,1902.5,4.0,2.5,1991,1890,4731,1622,5,2040,,0.004,57,1,0
449,ee2e682d-4420-4456-a810-c540d4c57a81,Mercedes-Benz,Mercedes-Benz GLC 220 d 4MATIC Coupe AMG Dynamic,2019,4180000,3413.16,30.0,5.7,1950,1890,4731,1600,5,1845,0.00034,0.026,151,1,3
450,f6d8b25e-677c-4d36-8c32-61d70def7ab9,Mercedes-Benz,Mercedes-Benz C 200 Coupe AMG Dynamic,2019,3560000,5327.0,30.0,7.0,1991,1810,4696,1408,4,1610,0.0,0.014,159,3,3
451,089d1d42-f9d0-41a3-a117-462c78799f01,Mercedes-Benz,E 220 d AMG Sport ,2020,3650000,2994.0,25.0,5.0,1950,1601,4940,1460,5,1750,0.00075,0.057,132,1,3
452,464f8116-dce3-491c-a33f-48f8e85b2c01,NISSAN,ELGRAND 250 HIGHWAY STAR,2022,2450000,7457.8,35.0,9.8,2488,1850,4945,18515,7,1923,,0.001,226,0,2
453,959475a5-6b35-459c-b69d-b578f7ffe293,KIA,K2500,2019,749000,4970.04,4.0,8.3,2497,1740,4825,1995,3,1640,0.0192,0.252,219,3,1
454,c0e0d44b-da0d-449e-8d48-8a1193a072ec,TOYOTA,VELLFIRE GOLDEN EYE III,2022,2300000,6164.1,30.0,8.1,2493,1850,4945,1950,7,2010,,0.006,194,0,1
455,1c16da0c-8360-4a9b-9b70-3ba00b1781c2,MAZDA,CX-8 2.5 SP,2022,1619000,5783.6,30.0,7.6,2488,1840,4900,1730,7,1781,,0.005,178,0,1
456,eff7b087-189d-42f3-beae-7d21016c9067,HONDA,STEPWGN SPADA,2022,1650000,6316.3,30.0,8.3,1496,1750,4830,1840,7,1728,,0.005,191,0,1
457,a8cb241e-e1cc-499c-a3af-22e7f28a7c3f,HONDA,STEPWGN AIR,2022,1650000,6316.3,30.0,8.3,1496,1750,4800,1840,7,1728,,0.005,191,0,1
458,1e8ffbd5-7815-44e2-b6b7-8d4f69ed35db,HONDA,STEPWGN SPADA PREMIUM LINE,2022,1750000,6316.3,30.0,8.3,1496,1750,4830,1845,7,1728,,0.005,191,0,1
459,b8bee628-8943-4206-8b09-a623fabe4c6c,SUZUKI,JIMNY SIERRA ,2022,1200000,5555.3,30.0,7.3,1462,1645,3840,1720,4,1150,,0.004,169,3,1
460,e1b04f76-6121-4bba-bdba-ceeca42034f7,TOYOTA,ALPHARD 2.5 HYBRID S TYPE GOLD III,2022,2247000,4261.6,16.0,5.6,2493,1850,4950,1950,7,2110,,0.017,135,0,3
461,bb5a8255-766a-40a1-8580-d7fcfbdb4857,TOYOTA,Yaris ATIV PREMIUM LUXURY,2022,699000,3272.3,12.0,4.3,1197,1740,4425,1480,5,1045,,0.016,100,1,0
462,37cc9949-c4e2-4ddf-87d5-9baeaa471eb9,TOYOTA,Yaris ATIV PREMIUM,2022,669000,3272.3,12.0,4.3,1197,1740,4425,1480,5,1045,,0.016,100,1,0
463,9d99e1e3-fd5a-4ed6-b96f-19a65f765869,TOYOTA,Yaris ATIV SMART,2022,594000,3272.3,12.0,4.3,1197,1740,4425,1480,5,1045,,0.016,100,1,0
464,59b965de-6941-4bba-a05e-6ec327a1f044,TOYOTA,Yaris ATIV SPORT,2022,549000,3272.3,12.0,4.3,1197,1740,4425,1480,5,1045,,0.016,100,1,0
465,9ecb54cc-4720-4418-8682-9369c3053b32,SUBARU,WRX 4D 2.4 AWD 6MT,2022,2875200,7533.9,35.0,9.9,2387,1825,4670,1465,5,1513,,0.008,225,3,2
466,c1c0733642a7423f9e133ed0c1c3e01a,AUDI,A5 Sportback 45 TFSI quattro S line Black Edition,2023,3699000,5403.1,30.0,7.1,1984,1843,4757,1386,5,1431,0.00014,0.029,163,3,3
467,e1b09021-4284-4211-8b78-625a9939c8ab,AUDI,A4 40 TFSI S line,2020,2650000,4794.3,25.0,6.3,1984,1847,4762,1428,5,1431,0.00024,0.004,143,1,3
468,a9a7e615-143d-499c-996b-8edf0796782b,AUDI,RS 5 Coupe quattro,2023,6199000,7381.7,35.0,9.7,2894,1866,4723,1372,4,1661,0.0032,0.014,222,2,2
469,1076713a-a153-404b-a59b-13bb62d029f0,AUDI,A6 40 TFSI S line,2023,3550000,5022.6,25.0,6.6,1984,1886,4939,1457,5,1541,0.00037,0.009,150,3,3
470,02f5086c-8886-4af4-86f8-690f8437d304,Mercedes-Benz,Mercedes-Benz V 250 d Exclusive,2022,5400000,4071.84,30.0,6.8,1950,1928,5370,1909,7,2404,0.00039,0.031,179,0,1
471,ffc0a649-ce6c-4224-9bd3-a20697d3492c,HAVAL,H6 HEV ULTRA,2023,1349000,3957.2,8.0,5.2,1499,1886,4683,1730,5,1690,,0.052,120,1,0
472,077ada4d-6bc7-45a5-a66f-c6a233b3e3c5,MAZDA,CX-5 XDL,2019,1799000,3712.56,30.0,6.2,2191,1840,4550,1680,5,1739,5e-05,0.056,164,0,3
